"opendate","st.address","city","state","long","lat","type"
1992-11-02,"2292 MAIN STREET","Green Bay (E)","WI",-87.92232,44.485243,"Wal-MartStore"
1992-11-02,"2121 LINCOLN ST","Rhinelander","WI",-89.39408,45.64672,"SuperCenter"
1992-11-02,"4516 I-75 BUSINESS SPUR","Sault St Marie","MI",-84.32485,46.460895,"Wal-MartStore"
1992-11-25,"9451 FM 1960 BYPASS","Humble","TX",-95.28488,30.005691,"SuperCenter"
1992-11-25,"4700 FLAMINGO ROAD","Cooper City","FL",-80.31581,26.05479,"Wal-MartStore"
1992-11-25,"621 MONTARA ROAD","Barstow","CA",-117.03636,34.894181,"Wal-MartStore"
1992-11-25,"4141 PEARL ROAD","Medina","OH",-81.85646,41.139849,"Wal-MartStore"
1992-11-25,"23605 C.R. #202","Coshocton","OH",-81.86761,40.270198,"SuperCenter"
1993-01-05,"297 GRANT AVENUE","Auburn","NY",-76.55882,42.922273,"SuperCenter"
1993-01-05,"70 SPRINGER DRIVE","Bangor","ME",-68.78952,44.81777,"Wal-MartStore"
1993-01-05,"2540 ROCKWOOD AVENUE","Calexico","CA",-115.48277,32.683491,"SuperCenter"
1993-01-05,"1000 EAST PULASKI WAY","Elkton","MD",-75.84294,39.626736,"SuperCenter"
1993-01-05,"2470 WEST PULLMAN ROAD","Moscow","ID",-116.98067,46.727636,"Wal-MartStore"
1993-01-05,"2750 PROSPECT AVENUE","Helena","MT",-112.04193,46.588803,"SuperCenter"
1993-01-05,"2051 NEWMARK AVENUE","Coos Bay","OR",-124.21086,43.357357,"SuperCenter"
1993-01-05,"7901 WATT AVENUE","N. Highlands","CA",-121.3698,38.716874,"Wal-MartStore"
1993-01-05,"1015 N LOYALSOCK AVE","Montoursville","PA",-76.90382,41.271098,"Wal-MartStore"
1993-01-05,"420 BUCKLAND HILLS DR","Manchester","CT",-72.52384,41.778888,"Wal-MartStore"
1993-01-05,"3750-I WEST MARKET ST","Fairlawn","OH",-81.61948,41.144661,"Wal-MartStore"
1993-01-05,"1201 SO. 25TH EAST","Idaho Falls","ID",-111.95925,43.458004,"SuperCenter"
1993-01-05,"1150 HARTER ROAD","Yuba City","CA",-121.68033,39.109272,"SuperCenter"
1993-01-05,"900 E WASHINGTON BLVD","Crescent City","CA",-124.16703,41.782681,"Wal-MartStore"
1993-01-05,"160 NW 25TH STREET","Newport","OR",-124.05039,44.649252,"Wal-MartStore"
1993-02-02,"12000 IRON BRIDGE ROAD","Chester","VA",-77.43959,37.350999,"SuperCenter"
1993-02-02,"20 INDUSTRIAL DRIVE","Du Bois","PA",-78.74648,41.125563,"Wal-MartStore"
1993-02-02,"1601 EAST US 223","Adrian","MI",-84.04585,41.900927,"SuperCenter"
1993-02-02,"7300 WEST MCNAB ROAD","N. Lauderdale","FL",-80.21776,26.21606,"Wal-MartStore"
1993-02-02,"14000 WORTH AVE","Woodbridge","VA",-77.30657,38.678451,"Wal-MartStore"
1993-02-02,"12195 SINGLETREE LANE","Eden Prairie","MN",-93.42557,44.867013,"Wal-MartStore"
1993-02-02,"1610 SOUTH RIVERSIDE AVENUE","Rialto","CA",-117.37617,34.109511,"Wal-MartStore"
1993-02-02,"34440 VINE STREET","Eastlake","OH",-81.44614,41.653796,"Wal-MartStore"
1993-02-02,"100 MT AUBURN AVE","Auburn","ME",-70.24143,44.089173,"SuperCenter"
1993-02-02,"150 ROUTE 70 EAST","Marlton","NJ",-74.90416,39.88488,"Wal-MartStore"
1993-02-02,"2931 SOUTH MCCALL ROAD","Englewood","FL",-82.29693,26.925265,"SuperCenter"
1993-02-02,"801 MEACHAM ROAD","Elk Grove Village","IL",-87.99847,42.005978,"Wal-MartStore"
1993-02-02,"18 GEORGE'S FIELD","Hinsdale","NH",-72.49518,42.797633,"Wal-MartStore"
1993-02-02,"5555 PORTER ROAD","Niagara Falls","NY",-78.96249,43.091106,"Wal-MartStore"
1993-02-02,"4210 EAST HIGHLAND AVE","San Bernardino","CA",-117.20073,34.12716,"Wal-MartStore"
1993-02-02,"57980 29 PALMS HWY","Yucca Valley","CA",-116.41246,34.161795,"Wal-MartStore"
1993-02-02,"250 HARTFORD AVENUE","Bellingham","MA",-71.47953,42.075122,"Wal-MartStore"
1993-02-02,"1000 OUTER W BROADWAY","Lincoln","ME",-68.48354,45.368934,"Wal-MartStore"
1993-02-02,"5250 COMMERCIAL ST. SE","Salem (S)","OR",-123.05368,44.858446,"Wal-MartStore"
1993-02-02,"781 MAIN STREET","Presque Isle","ME",-68.00216,46.679321,"SuperCenter"
1993-02-02,"341 ROUTE 104 EAST","Oswego","NY",-76.47992,43.449201,"Wal-MartStore"
1993-02-02,"1308 HWY 33 SOUTH","Cloquet","MN",-92.48612,46.727077,"SuperCenter"
1993-02-02,"58 PLAISTOW ROAD","Plaistow","NH",-71.09445,42.837189,"Wal-MartStore"
1993-02-02,"315 FURR ST","South Hill","VA",-78.17287,36.733874,"SuperCenter"
1993-02-02,"1532-1556 E. MEMORIAL DR.","Ahoskie","NC",-76.98612,36.293352,"Wal-MartStore"
1993-02-02,"4235 VETERAN DRIVE","Geneseo","NY",-77.77733,42.798159,"SuperCenter"
1993-03-01,"100 Wal Mart Dr","Woodland","PA",-78.361359,41.006362,"DistributionCenter"
1993-03-01,"6140 3M Dr","Menomonie","WI",-91.857497,44.900947,"DistributionCenter"
1993-03-01,"3300 Sterling Hurley Ind Rd","Clarksville","AR",-93.529272,35.437666,"DistributionCenter"
1993-03-02,"950 ROUTE 37 WEST","Toms River","NJ",-74.23032,40.010092,"Wal-MartStore"
1993-03-02,"615 WILTON ROAD","Farmington","ME",-70.12362,44.66776,"SuperCenter"
1993-03-02,"150 SMITH ROAD","St. Charles","IL",-88.30498,41.919808,"Wal-MartStore"
1993-03-02,"2663 CANYON SPRINGS PARKWAY","Riverside (E)","CA",-117.33646,33.978965,"Wal-MartStore"
1993-03-02,"2887 SOUTH ARLINGTON ST","Akron (S)","OH",-81.43944,41.034156,"Wal-MartStore"
1993-03-02,"1120 SOUTH MAIN STREET","Bowling Green","OH",-83.65795,41.388519,"Wal-MartStore"
1993-03-02,"150 TOWN CENTRE DRIVE","Johnstown","PA",-78.86612,40.289442,"SuperCenter"
1993-03-02,"7050 SOUTH CICERO AVENUE","Bedford Park","IL",-87.7738,41.787982,"Wal-MartStore"
1993-03-02,"279 TROY ROAD","E. Greenbush","NY",-73.67343,42.593047,"SuperCenter"
1993-03-02,"2629 NORTH PARK DRIVE","Holland","MI",-86.12726,42.823232,"SuperCenter"
1993-03-02,"470 ROUTE 211 EAST","Wallkill","NY",-74.43951,41.449364,"SuperCenter"
1993-03-02,"3400 NORTH WEST 55TH STREET","Rochester","MN",-92.49459,44.048931,"SuperCenter"
1993-03-31,"8250 RAZORBACK RD","Colorado Springs","CO",-104.76701,38.952366,"SuperCenter"
1993-03-31,"479 N MCKINLEY ST.","Corona","CA",-117.54068,33.8808,"Wal-MartStore"
1993-03-31,"12549 FOOTHILL BLVD.","Rancho Cucamonga","CA",-117.5246,34.127819,"Wal-MartStore"
1993-03-31,"4313 CORUNNA ROAD","Flint","MI",-83.76098,43.005477,"Wal-MartStore"
1993-03-31,"1169 SOUTH MAIN STREET","Mansfield","PA",-77.06939,41.811139,"SuperCenter"
1993-03-31,"49 SMITH ROAD","Massena","NY",-74.87693,44.937212,"Wal-MartStore"
1993-03-31,"10401 BENNETT ROAD","Fredonia","NY",-79.3371,42.425683,"Wal-MartStore"
1993-03-31,"1775 EAST IDAHO AVE.","Ontario","OR",-116.99148,44.057074,"SuperCenter"
1993-03-31,"279 FRANKLIN PLAZA","Louisburg","NC",-78.24953,36.062239,"Wal-MartStore"
1993-03-31,"4828 LAKE ROAD SOUTH","Brockport","NY",-77.93937,43.214261,"Wal-MartStore"
1993-04-30,"254 LOWELL ROAD","Hudson","NH",-71.42079,42.759821,"Wal-MartStore"
1993-04-30,"2702 N. SALISBURY BLVD","Salisbury","MD",-75.61214,38.369675,"SuperCenter"
1993-04-30,"170 TOWN CENTER PARKWAY","Santee","CA",-116.98983,32.84681,"Wal-MartStore"
1993-04-30,"15 TIBBETTS DRIVE","Brunswick","ME",-69.95894,43.8992,"SuperCenter"
1993-04-30,"4700 N 27TH STREET","Lincoln (N)","NE",-96.71298,40.855645,"SuperCenter"
1993-04-30,"902 ENGH ROAD","Omak","WA",-119.39066,48.403174,"SuperCenter"
1993-04-30,"8450 UNIVERSITY AVENUE NE","Fridley","MN",-93.25336,45.095674,"Wal-MartStore"
1993-04-30,"1327 MAIN STREET","Sanford","ME",-70.75245,43.426792,"Wal-MartStore"
1993-04-30,"3849 NORTH RIDGE DRIVE","Rockford","IL",-89.00839,42.306666,"SuperCenter"
1993-04-30,"2525 KING AVE WEST","Billings","MT",-108.5742,45.778852,"SuperCenter"
1993-04-30,"4534 E HWY 83","Rio Grand City","TX",-98.69332,26.445982,"SuperCenter"
1993-04-30,"955 NORTH MUTUAL WAY","Appleton","WI",-88.40492,44.322836,"SuperCenter"
1993-06-01,"950 EDWARDS FERRY ROAD NE","Leesburg","VA",-77.54519,39.138978,"Wal-MartStore"
1993-06-01,"11225 TAMIAMI TRAIL NORTH","Naples (N)","FL",-81.78726,26.28828,"Wal-MartStore"
1993-06-01,"6711 ALEXANDRIA PIKE","Alexandria","KY",-84.38652,38.946893,"Wal-MartStore"
1993-06-01,"2111 FULKERTH ROAD","Turlock","CA",-120.85196,37.48858,"Wal-MartStore"
1993-06-01,"258 POST ROAD","Westerly","RI",-71.80387,41.354881,"SuperCenter"
1993-06-01,"1105 BOSTON ROAD","Springfield","MA",-72.50932,42.128442,"Wal-MartStore"
1993-06-01,"350 E. FAIRMOUNT AVE","Jamestown","NY",-79.32439,42.098657,"Wal-MartStore"
1993-06-01,"5400 N. CROATAN HWY/SUITE 100","Kitty Hawk","NC",-75.72772,36.115899,"Wal-MartStore"
1993-06-01,"80 MATTHEW DRIVE","Uniontown","PA",-79.7311,39.89822,"Wal-MartStore"
1993-06-30,"525 RTE. 72 WEST","Mannahawkin","NJ",-74.25933,39.707575,"Wal-MartStore"
1993-06-30,"3999 ALPINE AVENUE","Comstock Park","MI",-85.67384,43.059661,"Wal-MartStore"
1993-06-30,"1505 N. DALE MABRY HWY","Tampa (S)","FL",-82.49537,27.963798,"Wal-MartStore"
1993-07-21,"1800 LAWRENCE ST.","Gainesville","TX",-97.13636,33.627942,"SuperCenter"
1993-07-27,"2500 FORREST HILLS","Wilson","NC",-77.91989,35.715315,"SuperCenter"
1993-07-27,"137 WEST NORTH AVE.","Northlake","IL",-87.89627,41.91823,"Wal-MartStore"
1993-07-27,"280 WASHINGTON STREET","Hudson","MA",-71.55791,42.389813,"Wal-MartStore"
1993-07-27,"830 COUNTY ROUTE 64, BLD 3","Elmira","NY",-76.84497,42.129274,"Wal-MartStore"
1993-07-27,"900 PLEASANT GROVE BLVD","Rocklin","CA",-121.28933,38.752434,"SuperCenter"
1993-07-27,"1540 W. FOOTHILL BLVD","Upland","CA",-117.65776,34.101659,"Wal-MartStore"
1993-07-27,"2981 THAIN GRADE","Lewiston","ID",-116.98484,46.388753,"Wal-MartStore"
1993-07-27,"1005 N. STRATFORD ROAD","Moses Lake","WA",-119.28455,47.133606,"SuperCenter"
1993-07-27,"2107 SOUTH 11TH STREET","Niles","MI",-86.23981,41.828055,"SuperCenter"
1993-08-31,"2400 ROUTE #9","Fishkill","NY",-73.8972,41.537232,"SuperCenter"
1993-08-31,"1776 PLAINFIELD PIKE","Cranston","RI",-71.50972,41.76435,"Wal-MartStore"
1993-08-31,"461 HIGH STREET","Ellsworth","ME",-68.43626,44.614885,"Wal-MartStore"
1993-08-31,"1920 E. MARKLAND AVE","Kokomo","IN",-86.14677,40.501576,"SuperCenter"
1993-08-31,"645 SOUTH PHILADELPHIA BLVD","Aberdeen","MD",-76.18066,39.508177,"SuperCenter"
1993-08-31,"17 LUDLOW ROAD","Houlton","ME",-67.87798,46.12672,"Wal-MartStore"
1993-08-31,"14 BOWEN STREET","Claremont","NH",-72.34152,43.374562,"SuperCenter"
1993-08-31,"1872 ROUTE 88","Brick","NJ",-74.123,40.042479,"Wal-MartStore"
1993-08-31,"1670 MITCHELL ROAD","Ceres","CA",-120.95064,37.584282,"Wal-MartStore"
1993-08-31,"1760 COLUMBUS PIKE","Delaware","OH",-83.06968,40.295925,"Wal-MartStore"
1993-08-31,"4240 YELLOWSTONE AVE","Chubbuck","ID",-112.43182,42.96866,"SuperCenter"
1993-08-31,"579 TROY/SCHENECTADY ROAD","Colonie","NY",-73.76802,42.74964,"Wal-MartStore"
1993-08-31,"5125 EAST KINGS CANYON","Fresno (SE)","CA",-119.69703,36.753177,"Wal-MartStore"
1993-08-31,"1566 W MAIN ST EXTENSION","Grove City","PA",-80.08174,41.169987,"Wal-MartStore"
1993-08-31,"401 CONSTANT FRIENDSHIP BLVD.","Abingdon","MD",-76.2983,39.473899,"Wal-MartStore"
1993-08-31,"742 MAIN STREET","Oxford","MA",-71.88989,42.170846,"Wal-MartStore"
1993-08-31,"13059 FAIR LAKES PARKWAY","Fairfax (W)","VA",-77.38642,38.874879,"Wal-MartStore"
1993-08-31,"810 NORTH HWY 395","Colville","WA",-117.7671,48.658512,"SuperCenter"
1993-08-31,"2700 MOUNTAINEER BLV","South Charleston","WV",-81.73418,38.329768,"SuperCenter"
1993-09-21,"8160 MACEDONIA COMMONS BLVD","MacEdonia","OH",-81.50135,41.321189,"Wal-MartStore"
1993-09-28,"3 SOUTH 100 RT 53","Glen Ellyn","IL",-88.06285,41.869779,"Wal-MartStore"
1993-09-28,"3300 NW CRAIN HWY","Bowie","MD",-76.72457,38.93193,"Wal-MartStore"
1993-09-28,"830 CURRAN MEMORIAL HWY","N. Adams","MA",-73.10145,42.696064,"Wal-MartStore"
1993-09-28,"340 WEST WIND DRIVE","Norwalk","OH",-82.60185,41.236357,"SuperCenter"
1993-09-28,"80 WATERVILLE COMMONS DRIVE","Waterville","ME",-69.61297,44.554965,"SuperCenter"
1993-09-28,"2129 W HOUGHTON LAKE DR","Houghton Lake","MI",-84.75589,44.305812,"SuperCenter"
1993-09-28,"36 PARAMOUNT DRIVE","Raynham","MA",-71.04905,41.934586,"SuperCenter"
1993-09-28,"3010 W GRANT LINE ROAD","Tracey","CA",-121.253872,37.889849,"Wal-MartStore"
1993-09-28,"3615 CRATER LAKE HWY","Medford","OR",-122.83547,42.334496,"Wal-MartStore"
1993-09-28,"2600 PLANK ROAD COMMONS","Altoona","PA",-78.39121,40.50217,"SuperCenter"
1993-09-28,"1725 NEW HOPE CHURCH ROAD","Raleigh (NE)","NC",-78.63263,35.844753,"SuperCenter"
1993-09-28,"3180 RICHMOND ROAD","Lexington (SE)","KY",-84.40954,38.005199,"Wal-MartStore"
1993-10-19,"905 SOUTH COLLEGE AVENUE","Rensselaer","IN",-87.13684,40.962747,"Wal-MartStore"
1993-10-19,"300 CHADBOURNE ROAD","Fairfield","CA",-122.101917,38.245844,"Wal-MartStore"
1993-10-19,"412 CROSS OAKS MALL","Plainwell","MI",-85.61256,42.462935,"SuperCenter"
1993-10-26,"243 THREE SPRINGS DRIVE RD.","Weirton","WV",-80.57542,40.412067,"Wal-MartStore"
1993-10-26,"3201 MANAWA DR","Council Bluffs","IA",-95.79062,41.2544,"SuperCenter"
1993-10-26,"2700 LAS POSITAS ROAD","Livermore","CA",-121.73011,37.65778,"Wal-MartStore"
1993-10-26,"2505 NORTH OAK ROAD","Plymouth","IN",-86.32023,41.347159,"SuperCenter"
1993-10-26,"45485 MIRAMAR WAY","California","MD",-76.52231,38.303103,"Wal-MartStore"
1993-10-26,"555 EAST GENESEE","Lapeer","MI",-83.33073,43.048777,"SuperCenter"
1993-10-26,"701 W CENTRAL AVENUE","Lompoc","CA",-120.4471,34.639682,"Wal-MartStore"
1993-10-26,"7150 CAMINO ARROYO","Gilroy","CA",-121.56581,37.016943,"SuperCenter"
1993-10-26,"979 ROUTE#1 SOUTH","North Brunswick","NJ",-74.48287,40.453131,"Wal-MartStore"
1993-10-26,"2420 SUPERCENTER DRIVE N.E.","Kannapolis","NC",-80.60293,35.492989,"SuperCenter"
1993-10-26,"12500 COUNTRY CLUB MALL RD SW","Lavale","MD",-78.77398,39.646587,"SuperCenter"
1993-10-26,"1101 SANGUINETTI ROAD","Sonora","CA",-120.3437,37.995238,"Wal-MartStore"
1993-10-26,"30600 DYER STREET","Union City","CA",-122.04577,37.592184,"Wal-MartStore"
1993-10-26,"2001 NORTH  ROSE AVENUE","Oxnard","CA",-119.1769,34.21707,"Wal-MartStore"
1993-10-26,"1501 WAGONER AVENUE","Greenville","OH",-84.63574,40.094141,"SuperCenter"
1993-10-26,"3055 LOUGHBOROUGH DRIVE","Merced","CA",-120.50154,37.342056,"Wal-MartStore"
1993-10-26,"709 SOUTH BROADWAY","Pennsville","NJ",-75.51923,39.645377,"Wal-MartStore"
1993-10-26,"201 CIVIC CENTER DR","Augusta","ME",-69.76345,44.344406,"SuperCenter"
1993-10-26,"470 AIRPORT AVENUE","Willows","CA",-122.20773,39.499754,"Wal-MartStore"
1993-10-26,"2200 GREENGATE CENTRE BLVD","Greensburg","PA",-79.54126,40.298765,"SuperCenter"
1993-11-02,"22100 US HWY 441","Boca Raton","FL",-80.21841,26.348354,"Wal-MartStore"
1993-11-02,"344 LOUDON ROAD","Concord","NH",-71.53774,43.213705,"SuperCenter"
1993-11-02,"495 SOUTH OXFORD VALLEY ROAD","Fairless Hills","PA",-74.84611,40.175504,"Wal-MartStore"
1993-11-02,"300 WEST VALLEY VIEW","Talent","OR",-122.78933,42.227162,"Wal-MartStore"
1994-01-04,"15960 DAM ROAD","Clearlake","CA",-122.63523,38.956206,"Wal-MartStore"
1994-01-04,"25 CONSUMER SQUARE","Plattsburgh","NY",-73.46617,44.693271,"SuperCenter"
1994-01-04,"2551 E HALLANDALE BEACH BLVD","Hallandale","FL",-80.15004,25.987069,"Wal-MartStore"
1994-01-04,"4200 DODGE STREET","Dubuque","IA",-90.68576,42.460604,"SuperCenter"
1994-01-04,"474 BOSTON POST ROAD","North Windham","CT",-72.13964,41.758713,"SuperCenter"
1994-01-04,"1355 EAST LEHMAN STREET","Lebanon","PA",-76.42501,40.358015,"SuperCenter"
1994-01-04,"809 STATE ROAD 29 SOUTH","Tunkhannock","PA",-75.95006,41.535917,"Wal-MartStore"
1994-01-04,"5200 VAN BUREN BLVD","Riverside (S)","CA",-117.46052,33.91355,"Wal-MartStore"
1994-01-04,"2106 MT HOLLY ROAD","Burlington","NJ",-74.84463,40.06834,"Wal-MartStore"
1994-01-04,"1573 MAIN STREET","Palmyra","ME",-69.36775,44.845899,"SuperCenter"
1994-01-04,"3396 NO. STOCKTON HILL ROAD","Kingman","AZ",-113.95225,35.25925,"SuperCenter"
1994-01-04,"1155 AIRPORT PARK BLVD","Ukiah","CA",-123.20088,39.154946,"Wal-MartStore"
1994-01-04,"10355 WICKLOW WAY","Martell","CA",-120.75324,38.359772,"Wal-MartStore"
1994-01-04,"16 OLD GICK ROAD","Wilton","NY",-73.77038,43.080399,"SuperCenter"
1994-01-04,"1400 MALL DRIVE","Benton Harbor","MI",-86.41801,42.10809,"SuperCenter"
1994-01-04,"6001 MAHONING AVENUE","Austintown","OH",-80.74545,41.099008,"Wal-MartStore"
1994-01-04,"220 ROUTE 6 & 209","Milford","PA",-74.88565,41.320904,"SuperCenter"
1994-01-04,"5005 GREENBAG ROAD","Morgantown","WV",-79.98796,39.628475,"Wal-MartStore"
1994-01-04,"13307 MIDWAY ROAD","Farmer's Branch","TX",-96.83616,32.922624,"Wal-MartStore"
1994-01-25,"900 WAL-MART WAY","Midlothian","VA",-77.64165,37.51338,"Wal-MartStore"
1994-01-25,"3201 WEST STATE HWY 45","Bloomington","IN",-86.57409,39.121719,"Wal-MartStore"
1994-01-25,"45415 DULLES CROSSING PLAZA","Sterling Park","VA",-77.43442,39.004276,"Wal-MartStore"
1994-01-25,"2348 ROUTE #19","Warsaw","NY",-78.15948,42.739447,"Wal-MartStore"
1994-01-25,"300 EAST LAKE MEAD DRIVE","Henderson","NV",-114.96787,36.030927,"Wal-MartStore"
1994-01-25,"750 US HWY 202","Rindge","NH",-72.01034,42.749835,"Wal-MartStore"
1994-01-25,"8445 WALBROOK DRIVE","Knoxville","TN",-84.07543,35.928997,"SuperCenter"
1994-01-25,"1500 NORTH 7TH AVENUE","Bozeman","MT",-110.9878,45.707153,"SuperCenter"
1994-01-25,"7455 WEST COLFAX AVENUE","Lakewood","CO",-105.06251,39.745526,"SuperCenter"
1994-03-01,"671 SOUTHPARK BLVD","Colonial Height","VA",-77.40438,37.265403,"SuperCenter"
1994-03-01,"8827 Old River Rd","Marcy","NY",-75.317815,43.170835,"DistributionCenter"
1994-03-01,"10813 Hwy 99 W","Red Bluff","CA",-122.181194,40.096249,"DistributionCenter"
1994-03-01,"9605 NW HK Dodgen Loop","Temple","TX",-97.364876,31.139005,"DistributionCenter"
1994-03-22,"10000 BROOKPARK ROAD","Brooklyn","OH",-81.77945,41.378051,"Wal-MartStore"
1994-03-22,"4854 WEST US HWY 10","Ludington","MI",-86.43044,43.967306,"SuperCenter"
1994-03-22,"3360 NEW GERMANY-TREBEIN ROAD","Beavercreek","OH",-84.10262,39.765259,"Wal-MartStore"
1994-03-30,"2044 FOREST AVENUE","Chico","CA",-121.81888,39.720955,"Wal-MartStore"
1994-03-30,"804 PIKE STREET","Marietta","OH",-81.44373,39.426551,"SuperCenter"
1994-03-30,"3225 US 41 WEST","Marquette","MI",-87.42223,46.554402,"SuperCenter"
1994-03-30,"6020 B DRIVE NORTH","Battle Creek","MI",-85.13845,42.311089,"SuperCenter"
1994-03-30,"23106 US HWY 19 NORTH","Clearwater","FL",-82.74482,27.971362,"Wal-MartStore"
1994-03-30,"351 FAIRVIEW AVENUE","Hudson","NY",-73.75846,42.22948,"Wal-MartStore"
1994-03-30,"2720 SO. QUILLAN ST.","Kennewick","WA",-119.10456,46.169982,"SuperCenter"
1994-03-30,"995 RAZORBACK DRIVE","Houghton","MI",-88.57259,47.11929,"SuperCenter"
1994-04-26,"1901 PRESTON ROAD","Plano","TX",-96.80492,33.03505,"Wal-MartStore"
1994-04-26,"550 PROVIDENCE HWY","Walpole","MA",-71.25375,42.145237,"Wal-MartStore"
1994-04-26,"5017 US HWY 290 WEST","Austin","TX",-97.84469,30.250761,"Wal-MartStore"
1994-04-26,"7101 GATEWAY BLVD","El Paso","TX",-106.36353,31.782408,"SuperCenter"
1994-05-17,"1950 AUTO CENTER DRIVE","Glendora","CA",-117.8548,34.119245,"Wal-MartStore"
1994-05-17,"909 EAST WISHKAH(HWY 12&101 E)","Aberdeen","WA",-123.81923,46.972965,"Wal-MartStore"
1994-05-17,"1800 UNIVERSITY DRIVE","Vista","CA",-117.24461,33.179587,"Wal-MartStore"
1994-05-17,"14501 LAKEWOOD BLVD","Paramount","CA",-118.16231,33.899915,"Wal-MartStore"
1994-05-17,"141 WASHINGTON AVE EXTENSION","Albany","NY",-73.8179,42.713328,"Wal-MartStore"
1994-06-29,"8651 N.W. 13TH TERRACE","Miami","FL",-80.29718,25.777977,"Wal-MartStore"
1994-06-29,"3005 CRANBERRY HWY (RT 6 & 28)","Wareham","MA",-70.64881,41.782915,"Wal-MartStore"
1994-06-29,"600 KEMPER COMMONS CIRCLE","Springdale","OH",-84.47383,39.288558,"Wal-MartStore"
1994-07-26,"2727 DUNVALE ROAD","Westheimer","TX",-95.52269,29.734379,"SuperCenter"
1994-07-26,"12701 TOWNE CENTER DR","Cerritos","CA",-118.06754,33.868314,"Wal-MartStore"
1994-07-26,"850 EAST COUNTY RD E","Vadnais Heights","MN",-93.0828,45.076708,"Wal-MartStore"
1994-07-26,"2863 NORTHTOWNE LANE","Reno (N)","NV",-119.79664,39.54641,"Wal-MartStore"
1994-07-26,"5335 HWY 280 SOUTH","Birmingham","AL",-86.69684,33.409582,"SuperCenter"
1994-07-26,"30 MEMORIAL DRIVE","Avon","MA",-71.04522,42.121932,"Wal-MartStore"
1994-07-26,"4300 RIB MOUNTAIN DRIVE","Wausau","WI",-89.6693,44.958382,"SuperCenter"
1994-07-26,"1215 SOUTH MAIN","Bryan","OH",-84.55459,41.471569,"Wal-MartStore"
1994-07-26,"2189 75TH STREET","Darien","IL",-87.98108,41.745623,"Wal-MartStore"
1994-08-30,"1621 MAIN STEET","Chipley","FL",-85.5775,30.636228,"SuperCenter"
1994-08-31,"1150 SOUTH MAIN","Cheboygan","MI",-84.4625,45.589694,"SuperCenter"
1994-08-31,"1201 UNION AVE, ROUTE 300","Newburgh","NY",-74.04072,41.521593,"SuperCenter"
1994-08-31,"231 BLUEBELL DR N.W.","New Philadelphia","OH",-81.44439,40.477187,"SuperCenter"
1994-08-31,"2460 LAFAYETTE ROAD","Portsmouth","NH",-70.77684,43.070188,"Wal-MartStore"
1994-08-31,"1575 COSHOCTON AVENUE","Mt. Vernon","OH",-82.48254,40.385636,"SuperCenter"
1994-08-31,"2635 PLEASANT HILL ROAD","Duluth","GA",-84.15118,33.979401,"SuperCenter"
1994-08-31,"506 STATE ROAD","N. Dartmouth","MA",-70.99076,41.637916,"Wal-MartStore"
1994-08-31,"141 SPRINGFIELD ROAD","Westfield","MA",-72.75029,42.133642,"Wal-MartStore"
1994-08-31,"2850 MAPLE AVENUE","Zanesville","OH",-82.00492,39.949377,"SuperCenter"
1994-08-31,"2055 NIAGARA FALLS BLVD","Amherst","NY",-78.79494,43.023347,"Wal-MartStore"
1994-08-31,"1879 EAST SHERMAN BLVD","Muskegon","MI",-86.22774,43.198048,"SuperCenter"
1994-09-27,"3549 RUSSETT GREEN EAST","Laurel","MD",-76.80334,39.101646,"Wal-MartStore"
1994-09-27,"31700 GRAPE STREET","Lake Elsinore","CA",-117.34946,33.675893,"Wal-MartStore"
1994-09-27,"180 NIBLICK ROAD","Paso Robles","CA",-120.70418,35.640589,"Wal-MartStore"
1994-09-27,"301 RANCH DRIVE","Milpitas","CA",-121.89438,37.436451,"Wal-MartStore"
1994-09-27,"10606 NORTH MALL DRIVE","Baton Rouge (S)","LA",-91.08035,30.403341,"SuperCenter"
1994-09-27,"60 FAIRGROUNDS MARKET PLACE","Skowhegen","ME",-69.69212,44.782568,"Wal-MartStore"
1994-09-27,"101 SANFORD FARM SHPG CENTER","Amsterdam","NY",-74.17899,42.940644,"Wal-MartStore"
1994-09-27,"6438 BASILE ROWE","E.Syracruse","NY",-76.05538,43.074266,"Wal-MartStore"
1994-09-27,"2015 WAL-MART DRIVE NE","Warren","OH",-80.80773,41.252748,"Wal-MartStore"
1994-09-27,"9499 SHERIDAN BLVD","Westminster","CO",-105.04143,39.866785,"SuperCenter"
1994-09-27,"2675 EAST LINCOLN AVENUE","Sunnyside","WA",-119.99,46.342102,"SuperCenter"
1994-10-18,"4915 NORTH PIMA ROAD","Scottsdale","AZ",-111.92079,33.494152,"Wal-MartStore"
1994-10-18,"100 E WALLACE KNEELAND BVLD","Shelton","WA",-123.10538,47.224044,"SuperCenter"
1994-10-18,"1240 NORTH MAIN ST/RT 26","Oxford","ME",-70.50506,44.114612,"SuperCenter"
1994-10-18,"1919 DIAMOND HILL RD","Woonsocket","RI",-71.50722,42.001731,"Wal-MartStore"
1994-10-22,"4620 BLACK HORSE PIKE","May's Landing","NJ",-74.7581,39.478771,"Wal-MartStore"
1994-10-22,"301 MASSACHUSETTS AVE","Lunenburg","MA",-71.72051,42.582839,"Wal-MartStore"
1994-10-26,"20120 PINEBROOK BLVD","Bend","OR",-121.30891,44.020483,"Wal-MartStore"
